수행시각,뽑기ID,아이템명,etc_json,뽑기횟수,뽑기확률(%),기대확률(%),오차(%)
2023-02-15 12:11,300008,가이아 거너,"{""value"":{""DrawGroupNo"":10008,""Rarity"":2}}",145,0.0145,0.0134,8.209
2023-02-15 12:11,300008,차크람 소녀,"{""value"":{""DrawGroupNo"":10008,""Rarity"":2}}",139,0.0139,0.0134,3.7313
2023-02-15 12:11,300008,길가메쉬 나이트,"{""value"":{""DrawGroupNo"":10008,""Rarity"":2}}",128,0.0128,0.0134,4.4776
2023-02-15 12:11,300008,길가메쉬 아처,"{""value"":{""DrawGroupNo"":10008,""Rarity"":2}}",142,0.0142,0.0134,5.9701
2023-02-15 12:11,300008,바바리안,"{""value"":{""DrawGroupNo"":10008,""Rarity"":2}}",144,0.0144,0.0134,7.4627
2023-02-15 12:11,300008,에리세드,"{""value"":{""DrawGroupNo"":10008,""Rarity"":2}}",138,0.0138,0.0134,2.9851
2023-02-15 12:11,300008,글래디에이터,"{""value"":{""DrawGroupNo"":10008,""Rarity"":2}}",98,0.0098,0.0134,26.8657
2023-02-15 12:11,300008,아크데몬,"{""value"":{""DrawGroupNo"":10008,""Rarity"":2}}",135,0.0135,0.0134,0.7463
2023-02-15 12:11,300008,아수라,"{""value"":{""DrawGroupNo"":10008,""Rarity"":2}}",128,0.0128,0.0134,4.4776
2023-02-15 12:11,300008,헤라클레스,"{""value"":{""DrawGroupNo"":10008,""Rarity"":2}}",122,0.0122,0.0134,8.9552
2023-02-15 12:11,300008,라르카 집정관,"{""value"":{""DrawGroupNo"":10008,""Rarity"":2}}",129,0.0129,0.0134,3.7313
2023-02-15 12:11,300008,리치 킹,"{""value"":{""DrawGroupNo"":10008,""Rarity"":2}}",149,0.0149,0.0134,11.194
2023-02-15 12:11,300008,황천의 기사,"{""value"":{""DrawGroupNo"":10008,""Rarity"":2}}",143,0.0143,0.0134,6.7164
2023-02-15 12:11,300008,황천의 레인저,"{""value"":{""DrawGroupNo"":10008,""Rarity"":2}}",133,0.0133,0.0134,0.7463
2023-02-15 12:11,300008,렉스,"{""value"":{""DrawGroupNo"":10008,""Rarity"":2}}",123,0.0123,0.0134,8.209
2023-02-15 12:11,300009,코볼트,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39264,3.9264,3.9575,0.7858
2023-02-15 12:11,300009,하피,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39380,3.938,3.9575,0.4927
2023-02-15 12:11,300009,놀 병사,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39700,3.97,3.9575,0.3159
2023-02-15 12:11,300009,오크,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39389,3.9389,3.9575,0.47
2023-02-15 12:11,300009,그렘린,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39988,3.9988,3.9575,1.0436
2023-02-15 12:11,300009,홉 고블린,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39793,3.9793,3.9575,0.5509
2023-02-15 12:11,300009,용아병,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39709,3.9709,3.9575,0.3386
2023-02-15 12:11,300009,좀비,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39598,3.9598,3.9575,0.0581
2023-02-15 12:11,300009,버섯돌이,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39815,3.9815,3.9575,0.6064
2023-02-15 12:11,300009,콜로복,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39382,3.9382,3.9575,0.4877
2023-02-15 12:11,300009,선인장,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39501,3.9501,3.9575,0.187
2023-02-15 12:11,300009,갈색 곰,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39607,3.9607,3.9575,0.0809
2023-02-15 12:11,300009,놀 아처,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39468,3.9468,3.9574,0.2679
2023-02-15 12:11,300009,코볼트 아처,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39618,3.9618,3.9574,0.1112
2023-02-15 12:11,300009,식인늑대,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39483,3.9483,3.9574,0.2299
2023-02-15 12:11,300009,리자드맨,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39518,3.9518,3.9574,0.1415
2023-02-15 12:11,300009,군,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39681,3.9681,3.9574,0.2704
2023-02-15 12:11,300009,벌거숭이 군,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39558,3.9558,3.9574,0.0404
2023-02-15 12:11,300009,청개구리,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39483,3.9483,3.9574,0.2299
2023-02-15 12:11,300009,괴물게,"{""value"":{""DrawGroupNo"":10009,""Rarity"":0}}",39497,3.9497,3.9574,0.1946
2023-02-15 12:11,300009,인퍼날,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8489,0.8489,0.8422,0.7955
2023-02-15 12:11,300009,버서커,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8337,0.8337,0.8422,1.0093
2023-02-15 12:11,300009,가고일,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8339,0.8339,0.8422,0.9855
2023-02-15 12:11,300009,데몬 스토커,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8497,0.8497,0.8422,0.8905
2023-02-15 12:11,300009,캐노네이드 키틴,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8321,0.8321,0.8422,1.1992
2023-02-15 12:11,300009,데몬,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8456,0.8456,0.8422,0.4037
2023-02-15 12:11,300009,러스트 뱀파이어,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8423,0.8423,0.8422,0.0119
2023-02-15 12:11,300009,뱀파이어 퀸,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8343,0.8343,0.8422,0.938
2023-02-15 12:11,300009,데빌,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8439,0.8439,0.8422,0.2019
2023-02-15 12:11,300009,스켈레톤 나이트,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8358,0.8358,0.8422,0.7599
2023-02-15 12:11,300009,노움,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8365,0.8365,0.8422,0.6768
2023-02-15 12:11,300009,오크 전사,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8544,0.8544,0.8422,1.4486
2023-02-15 12:11,300009,트롤,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8266,0.8266,0.8422,1.8523
2023-02-15 12:11,300009,루움,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8536,0.8536,0.8421,1.3656
2023-02-15 12:11,300009,본보우 아크리언,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8403,0.8403,0.8421,0.2138
2023-02-15 12:11,300009,메테오스 레인저,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8494,0.8494,0.8421,0.8669
2023-02-15 12:11,300009,임프,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8423,0.8423,0.8421,0.0238
2023-02-15 12:11,300009,뱅갈 나이트,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8616,0.8616,0.8421,2.3156
2023-02-15 12:11,300009,바바야가,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8499,0.8499,0.8421,0.9263
2023-02-15 12:11,300009,메테오스 쉐도우,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8366,0.8366,0.8421,0.6531
2023-02-15 12:11,300009,트로글다이트,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8379,0.8379,0.8421,0.4988
2023-02-15 12:11,300009,곰인형,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8397,0.8397,0.8421,0.285
2023-02-15 12:11,300009,문엘프 전사,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8400,0.84,0.8421,0.2494
2023-02-15 12:11,300009,문엘프 마법사,"{""value"":{""DrawGroupNo"":10009,""Rarity"":1}}",8389,0.8389,0.8421,0.38
2023-02-15 12:11,300009,레프리컨,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",129,0.0129,0.0135,4.4444
2023-02-15 12:11,300009,몽크마스터,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",116,0.0116,0.0135,14.0741
2023-02-15 12:11,300009,래서 아스타로트,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",146,0.0146,0.0135,8.1481
2023-02-15 12:11,300009,드래곤 나이트,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",128,0.0128,0.0135,5.1852
2023-02-15 12:11,300009,노아스,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",145,0.0145,0.0135,7.4074
2023-02-15 12:11,300009,엘라임,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",149,0.0149,0.0135,10.3704
2023-02-15 12:11,300009,크루얼 크루세이더,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",143,0.0143,0.0135,5.9259
2023-02-15 12:11,300009,퓨리,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",128,0.0128,0.0135,5.1852
2023-02-15 12:11,300009,수호자 엘리엇,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",127,0.0127,0.0135,5.9259
2023-02-15 12:11,300009,래서 루시퍼,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",142,0.0142,0.0135,5.1852
2023-02-15 12:11,300009,드래곤 나이트 아처,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",129,0.0129,0.0135,4.4444
2023-02-15 12:11,300009,님로드 크루세이더,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",143,0.0143,0.0135,5.9259
2023-02-15 12:11,300009,광휘의 엘로라,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",134,0.0134,0.0135,0.7407
2023-02-15 12:11,300009,파이어 데몬,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",131,0.0131,0.0135,2.963
2023-02-15 12:11,300009,슈리엘,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",114,0.0114,0.0135,15.5556
2023-02-15 12:11,300009,네크로맨서,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",134,0.0134,0.0134,0.0
2023-02-15 12:11,300009,쉐이드 웨폰,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",155,0.0155,0.0134,15.6716
2023-02-15 12:11,300009,시아페,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",167,0.0167,0.0134,24.6269
2023-02-15 12:11,300009,골든 엠페러,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",154,0.0154,0.0134,14.9254
2023-02-15 12:11,300009,레이커,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",135,0.0135,0.0134,0.7463
2023-02-15 12:11,300009,타락한 엘프,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",137,0.0137,0.0134,2.2388
2023-02-15 12:11,300009,문라이트 네메시스,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",120,0.012,0.0134,10.4478
2023-02-15 12:11,300009,가이아,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",139,0.0139,0.0134,3.7313
2023-02-15 12:11,300009,골든 엠페러 아처,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",137,0.0137,0.0134,2.2388
2023-02-15 12:11,300009,타락한 엘프 아처,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",149,0.0149,0.0134,11.194
2023-02-15 12:11,300009,스핀들 네메시스,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",128,0.0128,0.0134,4.4776
2023-02-15 12:11,300009,가이아 거너,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",143,0.0143,0.0134,6.7164
2023-02-15 12:11,300009,차크람 소녀,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",142,0.0142,0.0134,5.9701
2023-02-15 12:11,300009,길가메쉬 나이트,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",144,0.0144,0.0134,7.4627
2023-02-15 12:11,300009,길가메쉬 아처,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",124,0.0124,0.0134,7.4627
2023-02-15 12:11,300009,바바리안,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",137,0.0137,0.0134,2.2388
2023-02-15 12:11,300009,에리세드,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",127,0.0127,0.0134,5.2239
2023-02-15 12:11,300009,글래디에이터,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",130,0.013,0.0134,2.9851
2023-02-15 12:11,300009,아크데몬,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",145,0.0145,0.0134,8.209
2023-02-15 12:11,300009,아수라,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",136,0.0136,0.0134,1.4925
2023-02-15 12:11,300009,헤라클레스,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",139,0.0139,0.0134,3.7313
2023-02-15 12:11,300009,라르카 집정관,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",145,0.0145,0.0134,8.209
2023-02-15 12:11,300009,리치 킹,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",125,0.0125,0.0134,6.7164
2023-02-15 12:11,300009,황천의 기사,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",134,0.0134,0.0134,0.0
2023-02-15 12:11,300009,황천의 레인저,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",131,0.0131,0.0134,2.2388
2023-02-15 12:11,300009,렉스,"{""value"":{""DrawGroupNo"":10009,""Rarity"":2}}",138,0.0138,0.0134,2.9851
2023-02-15 12:11,300009,메타트론 아처,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",27,0.0027,0.003,10.0
2023-02-15 12:11,300009,메타트론,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",27,0.0027,0.003,10.0
2023-02-15 12:11,300009,아폴론,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",32,0.0032,0.003,6.6667
2023-02-15 12:11,300009,아르테미스,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",23,0.0023,0.003,23.3333
2023-02-15 12:11,300009,크로노스,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",31,0.0031,0.003,3.3333
2023-02-15 12:11,300009,오페르시나,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",30,0.003,0.003,0.0
2023-02-15 12:11,300009,크로노스 아처,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",28,0.0028,0.003,6.6667
2023-02-15 12:11,300009,오페르시나 아처,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",28,0.0028,0.003,6.6667
2023-02-15 12:11,300009,비숍,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",23,0.0023,0.003,23.3333
2023-02-15 12:11,300009,에리스,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",24,0.0024,0.003,20.0
2023-02-15 12:11,300009,암살단 암흑,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",32,0.0032,0.003,6.6667
2023-02-15 12:11,300009,넵튠,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",37,0.0037,0.003,23.3333
2023-02-15 12:11,300009,넵튠 아처,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",26,0.0026,0.0029,10.3448
2023-02-15 12:11,300009,암살단 칠흑,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",32,0.0032,0.0029,10.3448
2023-02-15 12:11,300009,네케브,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",27,0.0027,0.0029,6.8966
2023-02-15 12:11,300009,바알베크의 사령관,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",17,0.0017,0.0029,41.3793
2023-02-15 12:11,300009,유피테르의 사념,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",31,0.0031,0.0029,6.8966
2023-02-15 12:11,300009,엘사라드,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",35,0.0035,0.0029,20.6897
2023-02-15 12:11,300009,아바돈,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",34,0.0034,0.0029,17.2414
2023-02-15 12:11,300009,아누비스,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",23,0.0023,0.0029,20.6897
2023-02-15 12:11,300009,센티넬,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",24,0.0024,0.0029,17.2414
2023-02-15 12:11,300009,엠퍼사이저,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",36,0.0036,0.0029,24.1379
2023-02-15 12:11,300009,수라,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",35,0.0035,0.0029,20.6897
2023-02-15 12:11,300009,오페르시나 어쌔신,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",30,0.003,0.0029,3.4483
2023-02-15 12:11,300009,메타트론 어쌔신,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",38,0.0038,0.0029,31.0345
2023-02-15 12:11,300009,넵튠 슬레이어,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",30,0.003,0.0029,3.4483
2023-02-15 12:11,300009,암살단 일격,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",34,0.0034,0.0029,17.2414
2023-02-15 12:11,300009,바알베크의 집행관,"{""value"":{""DrawGroupNo"":10009,""Rarity"":3}}",19,0.0019,0.0029,34.4828
